TF,Targets
CREB3,FAR1
CREB3,PDK1
CREB3,PRKD2
CREB3,SLC17A5
CREB3,TRAPPC3
CREB3,PTPRN2
CREB3,SMU1
CREB3,SAP18
CREB3,RNH1
CREB3,HMGCR
CREB3,DCTD
CREB3,PTGIR
CREB3,MBTPS1
CREB3,ACOT9
CREB3,PRDX2
CREB3,LAMTOR2
CREB3,CETN2
CREB3,NLRC3
CREB3,SREBF2
CREB3,CYB5R2
CREB3,HLA-DRA
CREB3,UBE2D2
CREB3,EIF4A3
CREB3,RNF103
CREB3,DPM2
CREB3,SBDS
CREB3,NFYC
CREB3,ANKRD36
CREB3,SLC25A42
CREB3,VAMP2
CREB3,GPR180
CREB3,DDHD2
CREB3,COX5B
CREB3,CDK5
CREB3,IDH3A
CREB3,KLF6
CREB3,NDUFV3
CREB3,MAGEH1
CREB3,SCAND1
CREB3,SNX13
CREB3,MPC1
CREB3,PMVK
CREB3,UTP23
CREB3,ATP6V1G1
CREB3,MRPL23
CREB3,VKORC1L1
CREB3,CREBZF
CREB3,TP53INP1
CREB3,PSMG3
CREB3,PHF1
CREB3,PSMF1
CREB3,INTS6L
CREB3,HINFP
CREB3,TDRD3
CREB3,DHX16
CREB3,FUNDC2
CREB3,OXA1L
CREB3,PSMC4
CREB3,UPP1
CREB3,TAX1BP1
CREB3,PGAM1
CREB3,ZW10
CREB3,STK25
CREB3,POLH
CREB3,ID2
CREB3,MPV17L2
CREB3,TMBIM6
CREB3,APH1B
CREB3,PREPL
CREB3,SMDT1
CREB3,TMSB4X
CREB3,TRMT61B
CREB3,CCPG1
CREB3,G6PD
CREB3,CYTH2
CREB3,PAOX
CREB3,PCGF5
CREB3,GIGYF1
CREB3,ERCC4
CREB3,MRPS18A
CREB3,BSDC1
CREB3,TSC22D4
CREB3,ADGRG5
CREB3,TMEM160
CREB3,SNX12
CREB3,NEURL1
CREB3,CBWD1
CREB3,MRPL40
CREB3,LONRF3
CREB3,PRPF6
CREB3,RNF121
CREB3,ATOX1
CREB3,TRIM11
CREB3,PIAS4
CREB3,INSIG2
CREB3,INPP4A
CREB3,SLC38A5
CREB3,RARS2
CREB3,RNASE4
CREB3,RPL32
CREB3,DUSP22
CREB3,DHPS
CREB3,SSBP3
CREB3,BLVRB
CREB3,AP2A2
CREB3,ZNF583
CREB3,IDH2
CREB3,ETFB
CREB3,TRAF3
CREB3,SIRPA
CREB3,CPSF4
CREB3,SEC13
CREB3,CLASP2
CREB3,SLC7A1
CREB3,TARSL2
CREB3,ATP6V1E1
CREB3,MON1B
CREB3,FRMD8
CREB3,UROD
CREB3,NUCB1
CREB3,ZNF500
CREB3,KLHDC10
CREB3,CNOT11
CREB3,ENTPD1
CREB3,RPS12
CREB3,CAMK1
CREB3,DIDO1
CREB3,THAP5
CREB3,TYMP
CREB3,BRK1
CREB3,MRPL57
CREB3,UTP11
CREB3,REEP3
CREB3,LONRF1
CREB3,RHOQ
CREB3,MKRN2
CREB3,MRPS21
CREB3,MTIF2
CREB3,PSMD2
CREB3,CCT8
CREB3,PSMD12
CREB3,PRMT2
CREB3,C19orf54
CREB3,OAZ1
CREB3,LMF1
CREB3,NPRL2
CREB3,MTFR1
CREB3,PPP1R11
CREB3,RPRD2
CREB3,MCCC2
CREB3,PEBP1
CREB3,SIRT2
CREB3,DPM3
CREB3,TPM4
CREB3,RPL34
CREB3,B3GNT7
CREB3,YPEL5
CREB3,SNRPC
CREB3,SF3B2
CREB3,DCXR
CREB3,EGLN2
CREB3,PGP
CREB3,NDUFA4
CREB3,UQCRC2
CREB3,CAPN10
CREB3,NMRK1
CREB3,PSMB6
CREB3,TXNDC15
CREB3,AIFM2
CREB3,GPR108
CREB3,YBX1
CREB3,SLC39A6
CREB3,C17orf107
CREB3,XRCC3
CREB3,BAG3
CREB3,RASSF5
CREB3,CD83
CREB3,ALKBH5
CREB3,FBXO25
CREB3,ATP6AP1
CREB3,ACOT13
CREB3,RPS11
CREB3,N4BP2L2
CREB3,ZDHHC3
CREB3,FADS1
CREB3,NME7
CREB3,DECR1
CREB3,LAX1
CREB3,TES
CREB3,MEF2C
CREB3,TAF10
CREB3,PMPCA
CREB3,FAAP20
CREB3,CFLAR
CREB3,ZNF3
CREB3,FUT8
CREB3,RAB7A
CREB3,AGPAT1
CREB3,ANAPC16
CREB3,RNF130
CREB3,DCTN3
CREB3,NUMB
CREB3,MAST4
CREB3,SSNA1
CREB3,TMED1
CREB3,EMC10
CREB3,SAT1
CREB3,COA1
CREB3,MFSD11
CREB3,SLC35C2
CREB3,ZFR
CREB3,FAM174A
CREB3,RWDD2B
CREB3,FBXL3
CREB3,WDR92
CREB3,UNC50
CREB3,PYHIN1
CREB3,TMEM70
CREB3,VEGFA
CREB3,SART1
CREB3,PIGP
CREB3,HMOX2
CREB3,MUT
CREB3,PRKAR2A
CREB3,PITRM1
CREB3,UBFD1
CREB3,NFS1
CREB3,GRIPAP1
CREB3,NIPSNAP3A
CREB3,MRPL2
CREB3,IRF7
CREB3,FUZ
CREB3,CSNK1E
CREB3,TUBA1A
CREB3,RBAK
CREB3,CHD2
CREB3,NDUFAB1
CREB3,LMAN2
CREB3,MAP2K2
CREB3,PHACTR1
CREB3,TBL1XR1
CREB3,EIF3G
CREB3,CCS
CREB3,OTUD5
CREB3,RPLP1
CREB3,NDUFB2
CREB3,FUOM
CREB3,PRPS2
CREB3,HEXA
CREB3,LPCAT4
CREB3,CAMK2B
CREB3,PLXNA3
CREB3,GPRC5C
CREB3,TRAPPC2B
CREB3,TMCO1
CREB3,PDHA1
CREB3,ZBTB7B
CREB3,STK16
CREB3,JAGN1
CREB3,ANKMY2
CREB3,EXOC2
CREB3,PSMD11
CREB3,YIPF1
CREB3,SDAD1
CREB3,IRAK4
CREB3,TPI1
CREB3,SAMD4B
CREB3,PDXK
CREB3,PUS7L
CREB3,PAPOLA
CREB3,CEP350
CREB3,FAM120AOS
CREB3,LAMP2
CREB3,NOSIP
CREB3,C15orf61
CREB3,WDR1
CREB3,SYNGR1
CREB3,ZRANB2
CREB3,AAMP
CREB3,SNRPD2
CREB3,SS18L2
CREB3,ICAM3
CREB3,B4GALT4
CREB3,SLC29A2
CREB3,JUNB
CREB3,HTATIP2
CREB3,C6orf62
CREB3,PSMD13
CREB3,FOXN3
CREB3,SMARCAL1
CREB3,IFI27L2
CREB3,STUB1
CREB3,CHST2
CREB3,PSMD6
CREB3,EML2
CREB3,ZBTB45
CREB3,GGH
CREB3,AP3S1
CREB3,TANGO2
CREB3,MDM2
CREB3,CLTB
CREB3,RPS26
CREB3,SND1-IT1
CREB3,TXNL4A
CREB3,HAX1
CREB3,MTRF1L
CREB3,DNASE2
CREB3,ITGB2
CREB3,NDUFA13
CREB3,CHUK
CREB3,JMJD6
CREB3,TXN
CREB3,WDFY2
CREB3,ZRSR2
CREB3,BRF2
CREB3,RPL17
CREB3,PXMP4
CREB3,CHMP4A
CREB3,LRRC8D
CREB3,SLC37A4
CREB3,GADD45B
CREB3,TMEM243
CREB3,IER2
CREB3,PPP4R2
CREB3,ULK4
CREB3,EEF1D
CREB3,GLA
CREB3,AQP3
CREB3,GYS1
CREB3,WDR13
CREB3,ADM2
CREB3,BUD31
CREB3,IPPK
CREB3,ZNF268
CREB3,NDUFS8
CREB3,GNL3L
CREB3,DDT
CREB3,SF3B5
CREB3,PSMB5
CREB3,AARSD1
CREB3,TBC1D2B
CREB3,GOLGA7
CREB3,CCDC25
CREB3,ADI1
CREB3,FBXW8
CREB3,SNRPN
CREB3,BNIP3
CREB3,ENO1
CREB3,SPTBN1
CREB3,RPS19BP1
CREB3,ZNHIT1
CREB3,IGSF8
CREB3,CCDC69
CREB3,GPR89B
CREB3,DNPEP
CREB3,C15orf65
CREB3,LEO1
CREB3,DHRS11
CREB3,POFUT2
CREB3,SOX4
CREB3,ITM2C
CREB3,TIMM17A
CREB3,CTSZ
CREB3,ARF3
CREB3,EPRS
CREB3,SQLE
CREB3,RNF181
CREB3,ADCK1
CREB3,ALKBH3
CREB3,BLZF1
CREB3,UBE4A
CREB3,KLHDC2
CREB3,VPS35
CREB3,TTC33
CREB3,SYNGR2
CREB3,SLC25A45
CREB3,CCDC167
CREB3,SENP8
CREB3,LPIN1
CREB3,PPIF
CREB3,LINC00667
CREB3,IFNG-AS1
CREB3,NSD1
CREB3,IWS1
CREB3,TSPAN31
CREB3,RPS4X
CREB3,ATP6V1D
CREB3,HLA-DQB1
CREB3,CUEDC2
CREB3,HLA-F
CREB3,PSMB1
CREB3,RPL41
CREB3,PPM1F
CREB3,DCP1B
CREB3,CTBP1
CREB3,TXNDC12
CREB3,EDF1
CREB3,PPIG
CREB3,LRP8
CREB3,HCFC1R1
CREB3,RTCA
CREB3,LMBR1L
CREB3,RNF14
CREB3,CHST11
CREB3,VRK3
CREB3,AP4S1
CREB3,MRPS18B
CREB3,CALM1
CREB3,C12orf57
CREB3,EMC9
CREB3,C4orf48
CREB3,ST8SIA4
CREB3,CITED4
CREB3,ABCD4
CREB3,WDR89
CREB3,SARS
CREB3,AP3B1
CREB3,TNFRSF17
CREB3,NDUFC1
CREB3,EXOC7
CREB3,WWC3
CREB3,SUCLG1
CREB3,CISD2
CREB3,FAM217B
CREB3,PIM2
CREB3,MAPRE1
CREB3,NDUFB4
CREB3,ALAD
CREB3,TBC1D7
CREB3,ACTR10
CREB3,ZBP1
CREB3,UCHL5
CREB3,M6PR
CREB3,SKP1
CREB3,TNS3
CREB3,ACBD4
CREB3,PDRG1
CREB3,PRPF38B
CREB3,C19orf24
CREB3,CTNNBL1
CREB3,RPSA
CREB3,MRPL14
CREB3,ARHGAP18
CREB3,RNF113A
CREB3,PORCN
CREB3,RBPJ
CREB3,L3MBTL4
CREB3,HLCS
CREB3,WDR33
CREB3,ZNF708
CREB3,ACSL1
CREB3,NSFL1C
CREB3,ARAF
CREB3,PARP2
CREB3,BAD
CREB3,MAP7D3
CREB3,PRPF4B
CREB3,ALG5
CREB3,MRPS14
CREB3,PSTPIP1
CREB3,CYB561
CREB3,ZDHHC4
CREB3,PIGT
CREB3,PRMT5
CREB3,CCDC57
CREB3,GPR160
CREB3,IMPDH2
CREB3,SLC3A2
CREB3,ANKRD39
CREB3,ZNF8
CREB3,BOP1
CREB3,CHCHD2
CREB3,DPM1
CREB3,COMMD5
CREB3,FADS3
CREB3,NENF
CREB3,TRABD
CREB3,SRRM2
CREB3,IFT74
CREB3,KCTD20
CREB3,RHOG
CREB3,HINT1
CREB3,ANKZF1
CREB3,MGST2
CREB3,RBM12B
CREB3,XXYLT1-AS2
CREB3,ADM
CREB3,NFKBIE
CREB3,MESP1
CREB3,FBRS
CREB3,UQCR10
CREB3,MRPS31
CREB3,ABHD17A
CREB3,GLRX
CREB3,GUCY2C
CREB3,PSMA3
CREB3,RAB10
CREB3,UBE2D4
CREB3,UQCRH
CREB3,GPANK1
CREB3,POMP
CREB3,ATF2
CREB3,C8orf59
CREB3,AGO1
CREB3,HELZ2
CREB3,ARL2BP
CREB3,PSMD8
CREB3,TCTA
CREB3,SLC2A8
CREB3,USP11
CREB3,STS
CREB3,CSNK1A1
CREB3,XBP1
CREB3,BABAM1
CREB3,DRAP1
CREB3,CCP110
CREB3,MOCS2
CREB3,TRAPPC6B
CREB3,DNTTIP2
CREB3,UBALD2
CREB3,STARD3
CREB3,TRAPPC10
CREB3,PTS
CREB3,ABRACL
CREB3,KCNN3
CREB3,COPZ2
CREB3,NDUFS6
CREB3,TTC37
CREB3,CAV1
CREB3,C6orf226
CREB3,NT5C2
CREB3,MLH1
CREB3,SPATA20
CREB3,BCL2L13
CREB3,WDPCP
CREB3,HYAL2
CREB3,FTH1
CREB3,MCL1
CREB3,CATSPER2
CREB3,GPR174
CREB3,RWDD1
CREB3,PSMA5
CREB3,RAP1A
CREB3,BMS1
CREB3,POLDIP2
CREB3,FAH
CREB3,RBBP5
CREB3,FERMT3
CREB3,BORCS6
CREB3,RGCC
CREB3,PSMA6
CREB3,USP40
CREB3,CNOT3
CREB3,OSTF1
CREB3,TECR
CREB3,U2AF1L4
CREB3,NKAP
CREB3,THEMIS2
CREB3,BICD2
CREB3,TNFRSF1B
CREB3,COPS5
CREB3,ATP13A1
CREB3,TMEM87A
CREB3,STX16
CREB3,CD53
CREB3,SPINT2
CREB3,SLC35A4
CREB3,SNAPC3
CREB3,SRSF9
CREB3,H3F3B
CREB3,SLC2A6
CREB3,PRPF40A
CREB3,NMU
CREB3,MSRB1
CREB3,C12orf60
CREB3,ANAPC2
CREB3,ERGIC3
CREB3,SPICE1
CREB3,NT5C3A
CREB3,STK10
CREB3,SH2D3A
CREB3,PRPS1
CREB3,TRIP4
CREB3,FKBP1A
CREB3,SEL1L
CREB3,MFSD8
CREB3,PITPNB
CREB3,NUDT2
CREB3,HELB
CREB3,TOMM40L
CREB3,ANKRD52
CREB3,FDXACB1
CREB3,CEACAM21
CREB3,LRP10
CREB3,TNFSF8
CREB3,TMEM59
CREB3,CREBL2
CREB3,SMCR8
CREB3,RPL15
CREB3,DAPL1
CREB3,PHYKPL
CREB3,METTL23
CREB3,ACOX3
CREB3,RNASET2
CREB3,MARS
CREB3,PSPH
CREB3,SWSAP1
CREB3,TEC
CREB3,RABEPK
CREB3,NIPA2
CREB3,ERCC1
CREB3,DGCR8
CREB3,GOT1
CREB3,COPS9
CREB3,KXD1
CREB3,ATP2A2
CREB3,ID3
CREB3,IMMT
CREB3,ZNF544
CREB3,ENO2
CREB3,ZNF143
CREB3,SPSB1
CREB3,PCYT2
CREB3,APBB1IP
CREB3,RDH11
CREB3,RNASEL
CREB3,MAP1LC3B
CREB3,EIF3B
CREB3,RPS14
CREB3,COQ4
CREB3,PDZD11
CREB3,PBDC1
CREB3,LARP4
CREB3,RNF2
CREB3,FAM120C
CREB3,ANXA7
CREB3,SNX6
CREB3,RPL23A
CREB3,UBL5
CREB3,TBCC
CREB3,SECISBP2L
CREB3,DDX23
CREB3,BCL2L11
CREB3,GMFG
CREB3,HK1
CREB3,YPEL3
CREB3,SNAI3-AS1
CREB3,IPP
CREB3,MTG1
CREB3,C11orf58
CREB3,CARD11
CREB3,ANGPT2
CREB3,DYNLL1
CREB3,KIAA0930
CREB3,RNLS
CREB3,DEXI
CREB3,GLIPR1
CREB3,RENBP
CREB3,OPTN
CREB3,BOD1L1
CREB3,DDX27
CREB3,THAP11
CREB3,RPL28
CREB3,RNF114
CREB3,MSL3
CREB3,PHYH
CREB3,RPL37A
CREB3,ARMC10
CREB3,UQCRB
CREB3,GRK5
CREB3,DTX3
CREB3,GON4L
CREB3,GYPC
CREB3,ILF2
CREB3,AKAP8L
CREB3,RWDD4
CREB3,AMIGO2
CREB3,ZNF280D
CREB3,SH3BGRL3
CREB3,TPRA1
CREB3,SMUG1
CREB3,RPL37
CREB3,MYCBP2
CREB3,CD86
CREB3,TPM3
CREB3,TMBIM4
CREB3,KATNBL1
CREB3,SMPDL3A
CREB3,VDAC2
CREB3,CSDE1
CREB3,CLTA
CREB3,ZBTB1
CREB3,EPS8
CREB3L2,RREB1
CREB3L2,TMEM263
CREB3L2,MORF4L2
CREB3L2,SCFD1
CREB3L2,STX5
CREB3L2,KDELR2
CREB3L2,SSR4
CREB3L2,SRPRA
CREB3L2,YTHDF1
CREB3L2,STT3A
CREB3L2,RAB1A
CREB3L2,C11orf24
CREB3L2,COPB1
CREB3L2,SEC24D
CREB3L2,COPB2
CREB3L2,ARF4
CREB3L2,UAP1
CREB3L2,TTC3
CREB3L2,CTDNEP1
CREB3L2,ARMCX3
CREB3L2,REEP5
CREB3L2,SSR1
CREB3L2,PLPP5
CREB3L2,GOLGA5
CREB3L2,RGS1
CREB3L2,TIMM10B
CREB3L2,HDLBP
CREB3L2,P4HB
CREB3L2,KRTCAP2
CREB3L2,ERP44
CREB3L2,PRDX4
CREB3L2,ARF1
CREB3L2,SEC63
CREB3L2,UBE2J1
CREB3L2,ARMCX6
CREB3L2,ARFGAP3
CREB3L2,USO1
CREB3L2,SSR3
CREB3L2,PPIB
CREB3L2,LIN52
CREB3L2,FAU
CREB3L2,LZTFL1
CREB3L2,SEC62
CREB3L2,FOXN3
CREB3L2,LARP1B
CREB3L2,DPCD
CREB3L2,SRM
CREB3L2,FAM91A1
CREB3L2,LRRC59
CREB3L2,FNDC3A
CREB3L2,CANX
CREB3L2,MGAT1
CREB3L2,SEL1L3
CREB3L2,NAPA
CREB3L2,EIF4G1
CREB3L2,SLC1A4
CREB3L2,TM9SF1
CREB3L2,LDLRAD4
CREB3L2,ADPGK
CREB3L2,PRKD3
CREB3L2,MLEC
CREB3L2,CASP3
CREB3L2,DNAJC25
CREB3L2,IGF2R
CREB3L2,ATG3
CREB3L2,TMEM39A
CREB3L2,RAB5A
CREB3L2,GMPPB
CREB3L2,PDIA5
CREB3L2,SDF4
CREB3L2,KAT5
CREB3L2,CUTA
CREB3L2,IL4I1
CREB3L2,SLC38A2
CREB3L2,SURF4
CREB3L2,GTPBP1
CREB3L2,CCDC47
CREB3L2,TMEM214
CREB3L2,ISOC2
CREB3L2,ERP29
CREB3L2,TBPL1
CREB3L2,ANG
CREB3L2,PHRF1
CREB3L2,SAR1A
CREB3L2,MTDH
CREB3L2,MAP1LC3A
CREB3L2,FAM214A
CREB3L2,MAPK6
CREB3L2,C21orf2
CREB3L2,GNPNAT1
CREB3L2,GOPC
CREB3L2,SLCO4A1
CREB3L2,GFPT1
CREB3L2,MAX
CREB3L2,SYNRG
CREB3L2,C19orf70
CREB3L2,NTMT1
CREB3L2,TFG
CREB3L2,CCNF
CREB3L2,TCEAL3
CREB3L2,INSIG1
CREB3L2,FAM3C
CREB3L2,FASTK
CREB3L2,LAPTM4A
CREB3L2,COPZ1
CREB3L2,NRBF2
CREB3L2,GAS2L3
CREB3L2,KLF13
CREB3L2,MOGS
CREB3L2,ARCN1
CREB3L2,TCEAL8
CREB3L2,FAM50A
CREB3L2,MYDGF
CREB3L2,NEAT1
CREB3L2,NCK2
CREB3L2,UBE2Q1
CREB3L2,PAK1
CREB3L2,CD63
CREB3L2,ATP6V1G1
CREB3L2,PRDM15
CREB3L2,MEF2C
CREB3L2,BIRC2
CREB3L2,ANKRD12
CREB3L2,ANXA6
CREB3L2,MAGT1
CREB3L2,SLC17A9
CREB3L2,GYG1
CREB3L2,MAGED1
CREB3L2,SLC38A10
CREB3L2,BLNK
CREB3L2,CLIP4
CREB3L2,SMTN
CREB3L2,SEC11C
CREB3L2,KCNN3
CREB3L2,MCFD2
CREB3L2,CLINT1
CREB3L2,GANAB
CREB3L2,RPS29
CREB3L2,EIF5
CREB3L2,NFATC3
CREB3L2,MZB1
CREB3L2,PGM3
CREB3L2,TCF4
CREB3L2,HID1
CREB3L2,AKAP9
CREB3L2,FAM193A
CREB3L2,KLHDC10
CREB3L2,SGK3
CREB3L2,HM13
CREB3L2,CALU
CREB3L2,CHPF
CREB3L2,TPM4
CREB3L2,VCP
CREB3L2,TSPYL2
CREB3L2,XIAP
CREB3L2,IFT27
CREB3L2,H1FX
CREB3L2,FUT8
CREB3L2,FAM174A
CREB3L2,BET1
CREB3L2,DYRK4
CREB3L2,TJAP1
CREB3L2,AMPD2
CREB3L2,USP48
CREB3L2,FAM98A
CREB3L2,LYSMD3
CREB3L2,IQGAP2
CREB3L2,SEC61A1
CREB3L2,UFL1
CREB3L2,NELFE
CREB3L2,ALG2
CREB3L2,SRP54
CREB3L2,TBL2
CREB3L2,MAN1A1
CREB3L2,NT5DC2
CREB3L2,AKR1A1
CREB3L2,GPLD1
CREB3L2,SRP19
CREB3L2,PPP6R3
CREB3L2,TXNDC5
CREB3L2,SPTY2D1
CREB3L2,NBAS
CREB3L2,CCR10
CREB3L2,ERO1A
CREB3L2,SMAP1
CREB3L2,ERC1
CREB3L2,FBXO33
CREB3L2,LAMTOR4
CREB3L2,DEDD2
CREB3L2,UBE2C
CREB3L2,GUK1
CREB3L2,SNRPN
CREB3L2,HSP90B1
CREB3L2,SEC13
CREB3L2,PJA2
CREB3L2,SEC31A
CREB3L2,SEPT2
CREB3L2,BET1L
CREB3L2,STT3B
CREB3L2,TMED3
CREB3L2,GALNT2
CREB3L2,TMED2
CREB3L2,YIF1A
CREB3L2,TMED9
CREB3L2,PDIA4
CREB3L2,ALG3
CREB3L2,ALG1
CREB3L2,CHST12
CREB3L2,TMTC4
CREB3L2,SPINT2
CREB3L2,COPE
CREB3L2,SUCO
CREB3L2,ACBD3
CREB3L2,SEC61G
CREB3L2,RAB6A
CREB3L2,NAGK
CREB3L2,COX18
CREB3L2,PAN2
CREB3L2,REXO2
CREB3L2,PHC3
CREB3L2,DAD1
CREB3L2,TARSL2
CREB3L2,DNAJC3
CREB3L2,EVI5L
CREB3L2,BLOC1S3
CREB3L2,QSOX1
CREB3L2,TMED10
CREB3L2,SCAMP1-AS1
CREB3L2,MAPK8
CREB3L2,FMR1
CREB3L2,SLC26A2
CREB3L2,ZAP70
CREB3L2,CBLB
CREB3L2,PANK3
CREB3L2,OPA3
CREB3L2,COPG1
CREB3L2,CD2BP2
CREB3L2,TRIM27
CREB3L2,TMF1
CREB3L2,TBC1D10A
CREB3L2,ISG20
CREB3L2,MARCKS
CREB3L2,NDUFAF3
CREB3L2,PAPSS1
CREB3L2,ZNF226
CREB3L2,RABAC1
CREB3L2,SURF6
CREB3L2,HCST
CREB3L2,UNC13D
CREB3L2,ACADVL
CREB3L2,SDF2L1
CREB3L2,ZNF791
CREB3L2,SARAF
CREB3L2,HLA-B
CREB3L2,PLCL2
CREB3L2,CREB3L2
CREB3L2,SUB1
CREB3L2,MXD4
CREB3L2,FBXW11
CREB3L2,ODF3B
CREB3L2,CALR
CREB3L2,ST6GALNAC4
CREB3L2,OSTC
CREB3L2,TMEM59
CREB3L2,CHRNA5
CREB3L2,NEU1
CREB3L2,CLK1
CREB3L2,FTL
CREB3L2,TRAM1
CREB3L2,KDELR3
CREB3L2,TPT1
CREB3L2,SEC24A
CREB3L2,RRBP1
CREB3L2,TM9SF2
CREB3L2,RPN1
CREB3L2,KCNK6
CREB3L2,BHLHE41
CREB3L2,IFT81
CREB3L2,DPAGT1
CREB3L2,MAN1A2
CREB3L2,RARA
CREB3L2,PLD3
CREB3L2,NDEL1
CREB3L2,TMEM45A
CREB3L2,ZFAND2A
CREB3L2,FKBP14
CREB3L2,TMEM167A
CREB3L2,PDE4DIP
CREB3L2,TCEAL9
CREB3L2,EMC4
CREB3L2,PDE4B
CREB3L2,PMEPA1
CREB3L2,INSIG2
CREB3L2,ERLEC1
CREB3L2,RNASE4
CREB3L2,CAPN10
CREB3L2,SLC33A1
CREB3L2,EMC2
CREB3L2,NNT-AS1
CREB3L2,ALDH1L2
CREB3L2,AARS
CREB3L2,COMMD3
CREB3L2,EIF3K
CREB3L2,TMEM9
CREB3L2,ARHGEF12
CREB3L2,ORMDL3
CREB3L2,ANKRD28
CREB3L2,ITGB1
CREB3L2,TRIB1
CREB3L2,TRNT1
CREB3L2,TMEM101
CREB3L2,SRP68
CREB3L2,EBAG9
CREB3L2,TLE1
CREB3L2,SIL1
CREB3L2,USP8
CREB3L2,SPTBN1
CREB3L2,LMAN1
CREB3L2,PACSIN2
CREB3L2,SRP14
CREB3L2,ELMOD2
CREB3L2,C2orf74
CREB3L2,YIPF5
CREB3L2,SEC22B
CREB3L2,AIFM2
CREB3L2,WNT6
CREB3L2,SYNGR1
CREB3L2,APMAP
CREB3L2,DERL1
CREB3L2,ATP2A2
CREB3L2,ANXA11
CREB3L2,STUB1
CREB3L2,ZBP1
CREB3L2,NRIP1
CREB3L2,SMYD3
CREB3L2,MYCBP2
CREB3L2,HAUS5
CREB3L2,DNAJC1
CREB3L2,SLC39A7
CREB3L2,IER3IP1
CREB3L2,DERL3
CREB3L2,CERCAM
CREB3L2,UBA5
CREB3L2,ZNF331
CREB3L2,SLC35B1
CREB3L2,GOSR2
CREB3L2,NSMCE3
CREB3L2,BEX5
CREB3L2,NET1
CREB3L2,SCPEP1
CREB3L2,AREG
CREB3L2,SLC39A9
CREB3L2,DNAJB11
CREB3L2,ZNF3
CREB3L2,TAMM41
CREB3L2,VDR
CREB3L2,CDK2AP2
CREB3L2,MPV17L2
CREB3L2,ACO2
CREB3L2,PET100
CREB3L2,TOX2
CREB3L2,LMF1
CREB3L2,GBF1
CREB3L2,ARL5B
CREB3L2,NDUFV2-AS1
CREB3L2,RMI1
CREB3L2,SCAMP3
CREB3L2,ALDOC
CREB3L2,UBN1
CREB3L2,ATRAID
CREB3L2,UFM1
CREB3L2,SMIM4
CREB3L2,CLPTM1L
CREB3L2,FPGS
CREB3L2,ORAI3
CREB3L2,BCAP31
CREB3L2,TPP1
CREB3L2,TMEM230
CREB3L2,TMUB1
CREB3L2,NDUFA11
CREB3L2,TXNDC11
CREB3L2,DSTN
CREB3L2,SGPP1
CREB3L2,YIPF3
CREB3L2,TRIP11
CREB3L2,CHP1
CREB3L2,GPANK1
CREB3L2,NEK8
CREB3L2,RPL3
CREB3L2,PREB
CREB3L2,EPOR
CREB3L2,XBP1
CREB3L2,STRN4
CREB3L2,CDK6
CREB3L2,FOS
CREB3L2,LMTK3
CREB3L2,CLCN3
CREB3L2,SMCHD1
CREB3L2,FAM117A
CREB3L2,UQCRFS1
CREB3L2,PIEZO1
CREB3L2,MIEF1
CREB3L2,STK17B
CREB3L2,ZNF706
CREB3L2,PCGF3
CREB3L2,SQSTM1
CREB3L2,FIS1
CREB3L2,PNOC
CREB3L2,P2RX1
CREB3L2,CHID1
CREB3L2,ATF7
CREB3L2,GPR65
CREB3L2,MARCH6
CREB3L2,ITM2B
CREB3L2,ZNF275
CREB3L2,MACROD2
CREB3L2,IFRD1
CREB3L2,SPON2
CREB3L2,B3GAT3
CREB3L2,CHST11
CREB3L2,TMBIM6
CREB3L2,SEL1L
CREB3L2,CASP8
CREB3L2,CALCOCO1
CREB3L2,VPS51
CREB3L2,SUPT7L
CREB3L2,SPRYD3
CREB3L2,SLC25A46
CREB3L2,SRGN
CREB3L2,TMEM184B
CREB3L2,IL6R
CREB3L2,POU2F1
CREB3L2,EDEM1
CREB3L2,ELL
CREB3L2,RNF103
CREB3L2,COL9A2
CREB3L2,TIMP1
CREB3L2,PDE1B
CREB3L2,PRR7-AS1
CREB3L2,YIF1B
CREB3L2,TECPR1
CREB3L2,ATG10
CREB3L2,UNKL
CREB3L2,PLEKHA8
CREB3L2,HABP4
CREB3L2,PBXIP1
CREB3L2,MAP1LC3B
CREB3L2,SCAPER
CREB3L2,ZSWIM7
CREB3L2,GOLGA4
CREB3L2,UBXN4
CREB3L2,ATP6AP2
CREB3L2,VAMP2
CREB3L2,C11orf1
CREB3L2,DNAJC4
CREB3L2,CCPG1
CREB3L2,FBXW5
CREB3L2,NDUFA13
CREB3L2,ICAM2
CREB3L2,ZNF529-AS1
CREB3L2,HIST1H2BN
CREB3L2,RPL41
CREB3L2,MRPL54
CREB3L2,PHTF1
CREB3L2,PSMC4
CREB3L2,ENTPD1
CREB3L2,POLR3A
CREB3L2,CTBP1-AS
CREB3L2,NPC2
CREB3L2,STARD5
CREB3L2,CRELD2
CREB3L2,MEI1
CREB3L2,RBBP6
CREB3L2,METTL15
CREB3L2,DIDO1
CREB3L2,CSNK1E
CREB3L2,SOCS3
CREB3L2,OAF
CREB3L2,CITED2
CREB3L2,PRKAR2B
CREB3L2,ADAR
CREB3L2,CYTIP
CREB3L2,FOXP4
CREB3L2,NEDD9
CREB3L2,SSSCA1
CREB3L2,KIAA2013
CREB3L2,HBS1L
CREB3L2,NRBP1
CREB3L2,ALKBH5
CREB3L2,C16orf95
CREB3L2,UFSP2
CREB3L2,CTSD
CREB3L2,PDK1
CREB3L2,ATG13
CREB3L2,MRPL55
CREB3L2,PIR
