TF,Targets
E2F4,C16orf91
E2F4,LUC7L2
E2F4,ZDHHC7
E2F4,RPL6
E2F4,RPL31
E2F4,ARPC1A
E2F4,KNOP1
E2F4,NECAP2
E2F4,RAP2C
E2F4,CUTC
E2F4,VMA21
E2F4,MTPN
E2F4,SEMA4B
E2F4,SUPT3H
E2F4,RPS26
E2F4,MAGOH
E2F4,STX4
E2F4,PPIL3
E2F4,USE1
E2F4,TGS1
E2F4,MBD5
E2F4,GATAD2A
E2F4,SNRPB
E2F4,RBBP6
E2F4,ADIPOR2
E2F4,VTA1
E2F4,SMNDC1
E2F4,ACTR6
E2F4,MRPL20
E2F4,RAE1
E2F4,RPL26L1
E2F4,PSMC3IP
E2F4,RPL10
E2F4,AKT2
E2F4,TMEM127
E2F4,LINC01089
E2F4,DCAF15
E2F4,CCT2
E2F4,PSMF1
E2F4,DPM1
E2F4,CCDC137
E2F4,BTAF1
E2F4,RACK1
E2F4,ZNF641
E2F4,SFSWAP
E2F4,SMU1
E2F4,TOMM20
E2F4,ZNF780A
E2F4,REST
E2F4,GEMIN5
E2F4,RAD23A
E2F4,GPS2
E2F4,NCK2
E2F4,DAD1
E2F4,CDC37
E2F4,DDX18
E2F4,DBR1
E2F4,RPSA
E2F4,ZBTB18
E2F4,SLC6A9
E2F4,SLC33A1
E2F4,POLR2C
E2F4,ZDHHC6
E2F4,RPF2
E2F4,CHORDC1
E2F4,ORC4
E2F4,DOCK10
E2F4,HEATR1
E2F4,TBPL1
E2F4,PSME4
E2F4,SNU13
E2F4,SMG7
E2F4,TAF7
E2F4,DALRD3
E2F4,LAS1L
E2F4,CCDC25
E2F4,SND1
E2F4,CSNK1A1
E2F4,PACSIN1
E2F4,ZBED5
E2F4,RNASEH1
E2F4,NMNAT1
E2F4,MIF
E2F4,RPL39
E2F4,RRP8
E2F4,PAIP1
E2F4,MAP3K7
E2F4,USP16
E2F4,ELOF1
E2F4,HIRA
E2F4,BZW1
E2F4,NCBP2
E2F4,SIRT6
E2F4,WDR46
E2F4,ADAP2
E2F4,UBE2F
E2F4,SCFD2
E2F4,ERICH1
E2F4,DDX49
E2F4,PI4K2A
E2F4,TOMM40L
E2F4,UBE2D3
E2F4,SHMT2
E2F4,STRAP
E2F4,RP9
E2F4,NAGLU
E2F4,GSTCD
E2F4,MRPL17
E2F4,PPP2CB
E2F4,RPS15
E2F4,RPL36AL
E2F4,HNRNPA2B1
E2F4,RSRC1
E2F4,PFN1
E2F4,GTF2H1
E2F4,LETM1
E2F4,RPL3
E2F4,NDUFV1
E2F4,CNN3
E2F4,MKRN2
E2F4,PRPF31
E2F4,TSC22D2
E2F4,ATP1B3
E2F4,PNP
E2F4,PTRH2
E2F4,MRPS16
E2F4,PHF5A
E2F4,UBA2
E2F4,ZNF75A
E2F4,LRRC61
E2F4,PDLIM5
E2F4,CDK9
E2F4,PCBP2
E2F4,MRPS18A
E2F4,CFLAR
E2F4,COPS5
E2F4,NUP214
E2F4,SLC25A17
E2F4,PRR5
E2F4,SF3B1
E2F4,FIZ1
E2F4,SIKE1
E2F4,PTGES2
E2F4,STT3A
E2F4,LRRC1
E2F4,REV1
E2F4,MYBBP1A
E2F4,TTC27
E2F4,OPA3
E2F4,HYAL2
E2F4,NAA10
E2F4,DRG2
E2F4,NUBP2
E2F4,EIF3A
E2F4,MCUR1
E2F4,ABCD3
E2F4,MRPS36
E2F4,SNX12
E2F4,HGS
E2F4,ARHGAP25
E2F4,FPGS
E2F4,PTMA
E2F4,HNRNPK
E2F4,CNBP
E2F4,LRCH1
E2F4,PTRHD1
E2F4,PGAP2
E2F4,SLC43A3
E2F4,EEF1D
E2F4,ELP3
E2F4,UNC50
E2F4,ZDHHC12
E2F4,RPS3
E2F4,ZMAT2
E2F4,CDK10
E2F4,FDPS
E2F4,CWC27
E2F4,TEX10
E2F4,SNRPG
E2F4,THAP4
E2F4,ZNF480
E2F4,UBTF
E2F4,MORF4L2
E2F4,SGTA
E2F4,ADPGK
E2F4,XPOT
E2F4,INTS10
E2F4,CALM2
E2F4,ANAPC1
E2F4,PRPF4
E2F4,PHACTR2
E2F4,PPP1R11
E2F4,PUM3
E2F4,RPS7
E2F4,MIEN1
E2F4,STIM2
E2F4,UTP6
E2F4,SBDS
E2F4,SLC35A4
E2F4,PABPC1
E2F4,POP4
E2F4,SLC38A2
E2F4,SLC23A2
E2F4,SIL1
E2F4,MYNN
E2F4,NSUN5
E2F4,TCOF1
E2F4,POLG
E2F4,RCC2
E2F4,HDDC2
E2F4,SDAD1
E2F4,AAAS
E2F4,GALNT6
E2F4,TONSL
E2F4,VWCE
E2F4,CDKL3
E2F4,UBP1
E2F4,NASP
E2F4,TMEM251
E2F4,AP4E1
E2F4,ZNF319
E2F4,HNRNPLL
E2F4,CCNL2
E2F4,RRP15
E2F4,KRR1
E2F4,TRNT1
E2F4,RBM22
E2F4,AK3
E2F4,GPANK1
E2F4,ISOC2
E2F4,HMGA1
E2F4,NDUFB5
E2F4,RIOK1
E2F4,APBA3
E2F4,PDCD10
E2F4,GSTM4
E2F4,G6PC3
E2F4,CARNMT1
E2F4,SF3B5
E2F4,CLNS1A
E2F4,BLOC1S2
E2F4,RPS11
E2F4,MRPL49
E2F4,SLC25A24
E2F4,L3MBTL2
E2F4,PRR13
E2F4,RRP7A
E2F4,LLPH
E2F4,SAR1A
E2F4,HINT1
E2F4,BTF3L4
E2F4,ARHGDIA
E2F4,MEA1
E2F4,ERP44
E2F4,UXT
E2F4,PAK1IP1
E2F4,PPIG
E2F4,SDE2
E2F4,RAB11FIP2
E2F4,ZNF263
E2F4,IRF5
E2F4,AKTIP
E2F4,SNRPD2
E2F4,MTCH2
E2F4,FOSL1
E2F4,MIB1
E2F4,GFM1
E2F4,LTA
E2F4,CENPH
E2F4,KRTCAP2
E2F4,CTDSPL2
E2F4,YY1
E2F4,RPS2
E2F4,PARP11
E2F4,UCHL5
E2F4,FLNA
E2F4,RPL13A
E2F4,TPT1
E2F4,FAM104A
E2F4,RPA2
E2F4,TAF11
E2F4,ARL2
E2F4,IL2RA
E2F4,SLC25A46
E2F4,NELFE
E2F4,PSMD14
E2F4,U2AF2
E2F4,NDUFA13
E2F4,ZC3H13
E2F4,RPL32
E2F4,SCAF1
E2F4,SMIM15
E2F4,UBOX5
E2F4,FUBP3
E2F4,NOL12
E2F4,UBLCP1
E2F4,ELAC2
E2F4,RER1
E2F4,CYB5R4
E2F4,TMA7
E2F4,NKIRAS2
E2F4,MRPL52
E2F4,PHB2
E2F4,ARL17B
E2F4,MFNG
E2F4,RLIM
E2F4,PPM1G
E2F4,CARM1
E2F4,TARBP2
E2F4,NDUFAF2
E2F4,SEC11A
E2F4,ABR
E2F4,EIF4G3
E2F4,MAP2K3
E2F4,GPBP1
E2F4,HK1
E2F4,SMARCE1
E2F4,TMED2
E2F4,NIPA2
E2F4,GARS
E2F4,PDS5A
E2F4,YWHAZ
E2F4,POLRMT
E2F4,AAR2
E2F4,EXOSC6
E2F4,PARL
E2F4,SERTAD1
E2F4,TXNL4B
E2F4,GLRX5
E2F4,RHOF
E2F4,ST20-AS1
E2F4,SLC25A37
E2F4,ABCC4
E2F4,SMIM7
E2F4,SPAG7
E2F4,NUBP1
E2F4,PCNP
E2F4,RPIA
E2F4,LINC01116
E2F4,NR2F6
E2F4,ELF2
E2F4,FASTK
E2F4,COX7A2
E2F4,RBM17
E2F4,CDK11B
E2F4,METTL21A
E2F4,RPS12
E2F4,EXOSC5
E2F4,FAM204A
E2F4,KRCC1
E2F4,RPL17
E2F4,EIF2S2
E2F4,ADRM1
E2F4,SETD3
E2F4,TIMM8A
E2F4,COX16
E2F4,SMC5
E2F4,ZC3HC1
E2F4,RPL10A
E2F4,CPSF6
E2F4,FNTA
E2F4,ZNF814
E2F4,MTG1
E2F4,TMEM9B
E2F4,POLR1D
E2F4,FDFT1
E2F4,ATP6V0E1
E2F4,TRMT10C
E2F4,CRNDE
E2F4,ATG3
E2F4,PABPN1
E2F4,RPL8
E2F4,TNPO2
E2F4,IMP3
E2F4,MRPS23
E2F4,METTL2B
E2F4,POU2F2
E2F4,MIER1
E2F4,ALYREF
E2F4,CDK12
E2F4,REL
E2F4,TMEM167B
E2F4,CANX
E2F4,HNRNPH1
E2F4,POLR2L
E2F4,CWC15
E2F4,MGAT3
E2F4,RAB5C
E2F4,NTMT1
E2F4,ZNF780B
E2F4,ISY1
E2F4,C8orf59
E2F4,BCL11A
E2F4,MEF2C
E2F4,LYN
E2F4,PDRG1
E2F4,SRSF2
E2F4,SMAP2
E2F4,AVPI1
E2F4,ENGASE
E2F4,THOC3
E2F4,TSTA3
E2F4,CSNK2B
E2F4,RAB20
E2F4,NFATC1
E2F4,AP3S1
E2F4,C20orf27
E2F4,LONRF3
E2F4,ERLIN2
E2F4,C19orf12
E2F4,GID4
E2F4,BRD2
E2F4,TUBE1
E2F4,RTCB
E2F4,GADD45B
E2F4,SLC39A3
E2F4,RBM7
E2F4,TOP1
E2F4,ZNF562
E2F4,UBE2B
E2F4,RPF1
E2F4,MCRS1
E2F4,GOLGA1
E2F4,PDAP1
E2F4,SUMO1
E2F4,AURKAIP1
E2F4,ARPC5L
E2F4,DPP9
E2F4,URM1
E2F4,GSPT1
E2F4,RPS6
E2F4,MRPL47
E2F4,SNRPD1
E2F4,RNF20
E2F4,OARD1
E2F4,PRKAG1
E2F4,ATP6V1E1
E2F4,UBE2N
E2F4,THG1L
E2F4,DPH2
E2F4,ENTHD1
E2F4,EIF2S3
E2F4,SETD5
E2F4,SEPT7
E2F4,PTGIR
E2F4,DNAJA1
E2F4,MLYCD
E2F4,ZNF518A
E2F4,BABAM1
E2F4,UBAC1
E2F4,CTTN
E2F4,RAB8B
E2F4,LRRC58
E2F4,NPM3
E2F4,ERMAP
E2F4,TADA1
E2F4,PIGZ
E2F4,SEC16A
E2F4,METAP2
E2F4,MLLT1
E2F4,SUPT5H
E2F4,SF3B6
E2F4,PUF60
E2F4,CSNK2A1
E2F4,CDC37L1
E2F4,DMAP1
E2F4,CEP63
E2F4,SNRPB2
E2F4,ERH
E2F4,MAP3K8
E2F4,DARS
E2F4,RBM19
E2F4,LZTFL1
E2F4,CSK
E2F4,BECN1
E2F4,TIMM23B
E2F4,ARHGEF3
E2F4,MRPL53
E2F4,SLCO3A1
E2F4,TBL3
E2F4,MIR155HG
E2F4,TRMT1L
E2F4,ZFC3H1
E2F4,METTL18
E2F4,RRP9
E2F4,RTN4
E2F4,MCRIP1
E2F4,RBM3
E2F4,NFKBID
E2F4,COX4I1
E2F4,HNRNPR
E2F4,SLC39A1
E2F4,PNO1
E2F4,TMEM209
E2F4,PDCD7
E2F4,ATP6AP2
E2F4,HNRNPH2
E2F4,NPW
E2F4,RHEB
E2F4,EP300
E2F4,MYL12B
E2F4,ITFG2
E2F4,SMS
E2F4,YIF1B
E2F4,PRELID2
E2F4,POLR2D
E2F4,TRUB2
E2F4,PREP
E2F4,GHITM
E2F4,SUGT1
E2F4,CELF1
E2F4,CLPP
E2F4,WARS
E2F4,RNF7
E2F4,NR4A1
E2F4,ATXN10
E2F4,RPL19
E2F4,RHOT2
E2F4,ZNF213-AS1
E2F4,MED23
E2F4,CEP95
E2F4,ZNF197
E2F4,SRP19
E2F4,TOX4
E2F4,FIP1L1
E2F4,WDR70
E2F4,ARFIP1
E2F4,PRPF19
E2F4,LSM1
E2F4,THUMPD3
E2F4,POLR2M
E2F4,POLDIP2
E2F4,RSL1D1
E2F4,SLCO4A1
E2F4,TXN2
E2F4,RPS18
E2F4,MED6
E2F4,NUDC
E2F4,AFTPH
E2F4,KAT7
E2F4,ELMOD2
E2F4,PAIP2
E2F4,GABPB1
E2F4,MAPRE1
E2F4,PAICS
E2F4,ZNF281
E2F4,CREG1
E2F4,SMARCAL1
E2F4,PITPNB
E2F4,HDAC8
E2F4,AMD1
E2F4,TMEM222
E2F4,CSNK1D
E2F4,CYHR1
E2F4,PIM3
E2F4,MARS
E2F4,PPP1R15A
E2F4,DDB1
E2F4,TM2D2
E2F4,MICU2
E2F4,TTL
E2F4,ICE2
E2F4,PLEKHJ1
E2F4,SLC25A3
E2F4,UCHL3
E2F4,RAD18
E2F4,GPN1
E2F4,NVL
E2F4,SAP18
E2F4,ZBTB44
E2F4,HNRNPAB
E2F4,CMC1
E2F4,SFXN1
E2F4,PDE6B
E2F4,PFDN5
E2F4,SNHG10
E2F4,RCC1
E2F4,GDI2
E2F4,PSMA4
E2F4,LSM8
E2F4,FRG1
E2F4,SUCLG1
E2F4,PGAM1
E2F4,FTH1
E2F4,CMSS1
E2F4,PSMD4
E2F4,PPIH
E2F4,TRIM4
E2F4,SCYL2
E2F4,RPL41
E2F4,DNAJC2
E2F4,POLR3D
E2F4,COX6B1
E2F4,COQ4
E2F4,STX10
E2F4,EIF4A1
E2F4,DCAF7
E2F4,FBXL12
E2F4,OXNAD1
E2F4,EVC2
E2F4,INO80
E2F4,CDK16
E2F4,NFKB1
E2F4,MAPKAP1
E2F4,PDSS2
E2F4,AKAP10
E2F4,CACYBP
E2F4,UBR7
E2F4,CHMP1A
E2F4,RPL38
E2F4,PARK7
E2F4,CTPS1
E2F4,TERF2IP
E2F4,TTC1
E2F4,TMEM69
E2F4,PNN
E2F4,SETD6
E2F4,RAB7A
E2F4,MFSD10
E2F4,TINF2
E2F4,PSMD6
E2F4,GSKIP
E2F4,EIF2B2
E2F4,GAPVD1
E2F4,RIC8A
E2F4,POMP
E2F4,TIMM10
E2F4,POLDIP3
E2F4,EIF6
E2F4,P4HB
E2F4,GTF2A2
E2F4,ADPRHL2
E2F4,LIPT1
E2F4,UFM1
E2F4,CIAO1
E2F4,RNF167
E2F4,PET100
E2F4,WDR1
E2F4,SSSCA1
E2F4,TM7SF3
E2F4,SDHB
E2F4,SOBP
E2F4,TDRD3
E2F4,SLC7A1
E2F4,LYRM2
E2F4,MRPS22
E2F4,COX10
E2F4,IDH3B
E2F4,TPGS1
E2F4,VDAC3
E2F4,SART3
E2F4,KEAP1
E2F4,ITPA
E2F4,NDUFA1
E2F4,ACTR3
E2F4,RNF126
E2F4,CDK4
E2F4,FAM168B
E2F4,CTDSP1
E2F4,SMC1A
E2F4,PSAT1
E2F4,MRPL23
E2F4,NACA
E2F4,NDUFA4L2
E2F4,PET117
E2F4,PSMD1
E2F4,RPS6KA1
E2F4,COX7A2L
E2F4,MCM3AP
E2F4,RNF41
E2F4,NDUFB9
E2F4,POLR3E
E2F4,DUS3L
E2F4,STS
E2F4,ODC1
E2F4,SLC38A1
E2F4,PHTF1
E2F4,DAZAP2
E2F4,PLAGL1
E2F4,VRK1
E2F4,ATG16L2
E2F4,PSMD8
E2F4,CWC22
E2F4,TFE3
E2F4,FKBP4
E2F4,RNPS1
E2F4,NAA50
E2F4,YIPF4
E2F4,DDX3X
E2F4,PPP2R1A
E2F4,COX17
E2F4,ZDHHC4
E2F4,ANKRD17
E2F4,CHTOP
E2F4,ASNSD1
E2F4,PPIE
E2F4,SLC1A5
E2F4,VPS25
E2F4,SLIRP
E2F4,SUB1
E2F4,TFG
E2F4,METTL23
E2F4,GNL2
E2F4,PRPF38B
E2F4,PMPCA
E2F4,ACIN1
E2F4,AHCYL1
E2F4,CWC25
E2F4,CCDC174
E2F4,MDC1
E2F4,KMT2D
E2F4,EPB41L2
E2F4,PTCH2
E2F4,RPS13
E2F4,CMTR2
E2F4,LINC01353
E2F4,PSMD2
E2F4,BATF
E2F4,SLC50A1
E2F4,CADPS
E2F4,DESI1
E2F4,EIF1AX
E2F4,CBWD1
E2F4,UBL5
E2F4,PRPF6
E2F4,TIMM23
E2F4,UQCRQ
E2F4,GNL1
E2F4,GTPBP4
E2F4,COX5B
E2F4,AP5M1
E2F4,RPL37
E2F4,NUDT5
E2F4,LSM5
E2F4,PSMB7
E2F4,PAFAH1B2
E2F4,DHX36
E2F4,PRELID1
E2F4,NIP7
E2F4,ETF1
E2F4,EIF3I
E2F4,WDR83OS
E2F4,TPRKB
E2F4,RPL27A
E2F4,SRP14
E2F4,EMC4
E2F4,CIB1
E2F4,CDC123
E2F4,POLR2H
E2F4,TIMMDC1
E2F4,NOC3L
E2F4,TSSC4
E2F4,CRIPT
E2F4,TMEM208
E2F4,RARS
E2F4,MYO19
E2F4,ARRDC3
E2F4,PEF1
E2F4,CPT2
E2F4,RSL24D1
E2F4,DCP1A
E2F4,SF1
E2F4,RPL29
E2F4,TJAP1
E2F4,RAB6A
E2F4,SPEN
E2F4,IGF2BP1
E2F4,SNAPC5
E2F4,ZNHIT2
E2F4,MOCS3
E2F4,METTL3
E2F4,PIGW
E2F4,FAM149B1
E2F4,SLC30A6
E2F4,BET1
E2F4,MRPL1
E2F4,RCC1L
E2F4,RAB18
E2F4,ADSS
E2F4,NDUFS5
E2F4,FBL
E2F4,HSPBAP1
E2F4,PMS2
E2F4,LGALSL
E2F4,EFTUD2
E2F4,TMEM50A
E2F4,TNIP1
E2F4,GADD45GIP1
E2F4,ETS1
E2F4,RIOK3
E2F4,MRPL10
E2F4,SYMPK
E2F4,LINC00954
E2F4,ATG4C
E2F4,CNOT3
E2F4,BTF3
E2F4,PPP1R18
E2F4,TES
E2F4,AAMP
E2F4,DDX24
E2F4,CARS
E2F4,SH2B3
E2F4,TMEM115
E2F4,TRAPPC4
E2F4,HNRNPF
E2F4,SNAPC4
E2F4,RAB5A
E2F4,BORCS7
E2F4,TUBA1C
E2F4,SH3GL1
E2F4,RMDN1
E2F4,NRBF2
E2F4,LYPLA2
E2F4,NDUFS3
E2F4,TSPAN31
E2F4,WDR24
E2F4,CHCHD5
E2F4,CCDC51
E2F4,KBTBD4
E2F4,TRMT6
E2F4,NXT2
E2F4,EXOSC4
E2F4,MED10
E2F4,JUP
E2F4,PCBP1
E2F4,DAXX
E2F4,KCNK6
E2F4,RRS1
E2F4,ARF3
E2F4,ALKBH1
E2F4,ACTR2
E2F4,UQCRC2
E2F4,MRPL40
E2F4,U2SURP
E2F4,PSMB4
E2F4,USP6NL
E2F4,CD82
E2F4,PTPN6
E2F4,MROH1
E2F4,HGH1
E2F4,RDH14
E2F4,UMPS
E2F4,OLA1
E2F4,ZNF644
E2F4,CDV3
E2F4,UROS
E2F4,NKAP
E2F4,FAM160A2
E2F4,CYB561
E2F4,EIF4A2
E2F4,RHOBTB2
E2F4,KARS
E2F4,TTC39C
E2F4,RPL28
E2F4,DDX42
E2F4,TMEM192
E2F4,DDX5
E2F4,MAPK1IP1L
E2F4,TMX1
E2F4,UBXN1
E2F4,CBLL1
E2F4,RNF34
E2F4,VPS4B
E2F4,SF3A3
E2F4,FBXW9
E2F4,COX6A1
E2F4,PRRC2C
E2F4,CREB1
E2F4,SF3A1
E2F4,NBN
E2F4,SETBP1
E2F4,MTPAP
E2F4,SLC19A1
E2F4,SLC38A5
E2F4,ECHDC1
E2F4,MRPL22
E2F4,AKR1A1
E2F4,TRIM44
E2F4,ISG20L2
E2F4,CCDC50
E2F4,HTATIP2
E2F4,DHRS7B
E2F4,CD83
E2F4,C9orf72
E2F4,RPL15
E2F4,THUMPD3-AS1
E2F4,POLR3H
E2F4,ATF7
E2F4,CAMK2D
E2F4,IFNGR1
E2F4,METTL2A
E2F4,SMARCC1
E2F4,STAT2
E2F4,MRPL39
E2F4,LARS
E2F4,GPLD1
E2F4,C9orf78
E2F4,WDR5
E2F4,NEDD8
E2F4,STK25
E2F4,TIMM8B
E2F4,KCNQ5
E2F4,SPSB3
E2F4,CXorf56
E2F4,YPEL2
E2F4,PWP1
E2F4,CFAP97
E2F4,ORMDL2
E2F4,MIA3
E2F4,MOB4
E2F4,UBAC2
E2F4,ELF4
E2F4,PUM1
E2F4,ESD
E2F4,MRPL27
E2F4,PHKG2
E2F4,SRSF9
E2F4,GAS2L3
E2F4,REPS1
E2F4,HECTD4
E2F4,DAP3
E2F4,VMP1
E2F4,TMEM199
E2F4,SHQ1
E2F4,UBXN11
E2F4,ACACA
E2F4,NDUFA5
E2F4,GHDC
E2F4,KLHDC4
E2F4,DDX56
E2F4,WRAP73
E2F4,WDR74
E2F4,RUVBL1
E2F4,AP2S1
E2F4,FAM177A1
E2F4,TMEM11
E2F4,C6orf226
E2F4,RECQL
E2F4,PSMD7
E2F4,SMAD2
E2F4,FCF1
E2F4,POLR2F
E2F4,ATG12
E2F4,CEBPG
E2F4,BCL2A1
E2F4,MAU2
E2F4,PRKAR1A
E2F4,FAM24B
E2F4,ROCK1
E2F4,XPO1
E2F4,KIF5B
E2F4,HUS1
E2F4,BAG6
E2F4,COPB2
E2F4,C1orf131
E2F4,RNASEH2B
E2F4,MRPL57
E2F4,TWF1
E2F4,GAMT
E2F4,VTI1B
E2F4,ZFAS1
E2F4,CPOX
E2F4,GOSR1
E2F4,RANGRF
E2F4,CDKN2D
E2F4,MED12L
E2F4,TARS
E2F4,PSMA5
E2F4,APEH
E2F4,SRP72
E2F4,RSAD1
E2F4,AHCTF1
E2F4,YWHAQ
E2F4,TESPA1
E2F4,SHROOM1
E2F4,MAN2C1
E2F4,CAP1
E2F4,TIGAR
E2F4,MED12
E2F4,EEA1
E2F4,PTDSS2
E2F4,NUDT4
E2F4,STX11
E2F4,PCGF5
E2F4,LEO1
E2F4,VPS13A
E2F4,CCNC
E2F4,ANP32B
E2F4,EIF4G1
E2F4,KLHL18
E2F4,SERF2
E2F4,ASCC2
E2F4,CTNNBL1
E2F4,JMJD8
E2F4,NAB2
E2F4,MED19
E2F4,TOR1A
E2F4,RBM23
E2F4,WRAP53
E2F4,STUB1
E2F4,MSN
E2F4,SCOC
E2F4,DHRS3
E2F4,L3MBTL4
E2F4,STX12
E2F4,PSMC6
E2F4,NME7
E2F4,TSR1
E2F4,CTR9
E2F4,MPDU1
E2F4,HNRNPD
E2F4,HNRNPU
E2F4,PIH1D1
E2F4,MAN2B1
E2F4,HOOK1
E2F4,TAOK3
E2F4,ELOVL1
E2F4,LINC00426
E2F4,RXRB
E2F4,DDX43
E2F4,ZNF213
E2F4,TOR1B
E2F4,MRPL51
E2F4,WDR4
E2F4,CELF2
E2F4,SRF
E2F4,SLC39A6
E2F4,EEF1G
E2F4,COPZ1
E2F4,DYNC1LI1
E2F4,GFM2
E2F4,KAT5
E2F4,SNHG19
E2F4,C9orf64
E2F4,NOL10
E2F4,CCZ1
E2F4,MCM10
E2F4,METTL13
E2F4,POLR2K
E2F4,THAP7
E2F4,TIPRL
E2F4,BRF1
E2F4,THUMPD2
E2F4,TNIP2
E2F4,BOP1
E2F4,CALR
E2F4,TP53I11
E2F4,SCFD1
E2F4,IFT46
E2F4,SUMO2
E2F4,PILRB
E2F4,ABCF1
E2F4,EEF1E1
E2F4,HKR1
E2F4,ZNF143
E2F4,IFT43
E2F4,PCF11
E2F4,ATAD3A
E2F4,NFE2L2
E2F4,ALKBH5
E2F4,GTF2I
E2F4,SNRNP40
E2F4,AIMP1
E2F4,ANKRD11
E2F4,YWHAE
E2F4,RPS19
E2F4,ARPC3
E2F4,FBXL18
E2F4,CCNT1
E2F4,SPTY2D1
E2F4,ATP6V1C1
E2F4,ZNF22
E2F4,CPSF4
E2F4,MRPL43
E2F4,PNPLA8
E2F4,TGIF1
E2F4,NGDN
E2F4,COA1
E2F4,ZC3H15
E2F4,ZNF485
E2F4,HDHD2
E2F4,CHIC2
E2F4,SPATA33
E2F4,FIS1
E2F4,RPS27
E2F4,EFR3A
E2F4,MPRIP
E2F4,HSP90AA1
E2F4,NXT1
E2F4,YTHDF2
E2F4,MKRN1
E2F4,PRKAR2B
E2F4,PTGER4
E2F4,SAMD4A
E2F4,DNMT3A
E2F4,EYA2
E2F4,PAN3
E2F4,ZBTB32
E2F4,ANKRD46
E2F4,AMMECR1L
E2F4,MRPS12
E2F4,BMS1
E2F4,PIP4K2B
E2F4,PTPN23
E2F4,UBE2V2
E2F4,ALG13
E2F4,BAG4
E2F4,RRAGA
E2F4,AGPAT1
E2F4,MBD1
E2F4,LSG1
E2F4,PGGT1B
E2F4,DNAJB6
E2F4,SMCHD1
E2F4,PMPCB
E2F4,PSMC4
E2F4,SLC39A4
E2F4,TOB2
E2F4,MPG
E2F4,RAB8A
E2F4,VPS51
E2F4,SKA3
E2F4,WDR33
E2F4,UBALD2
E2F4,MSTO1
E2F4,FNTB
E2F4,NDUFA4
E2F4,CASC4
E2F4,NAF1
E2F4,FLAD1
E2F4,SRRT
E2F4,MAP4K5
E2F4,KAT6B
E2F4,WDR43
E2F4,STK32C
E2F4,BRF2
E2F4,ATG5
E2F4,RNF6
E2F4,EXOC7
E2F4,FUBP1
E2F4,LRPPRC
E2F4,MPHOSPH10
E2F4,HNRNPA0
E2F4,DNAJC17
E2F4,FBXL15
E2F4,APPBP2
E2F4,EIF3F
E2F4,ECSIT
E2F4,UBIAD1
E2F4,RCL1
E2F4,POLE3
E2F4,PRPS1
E2F4,MID1IP1
E2F4,TSC22D4
E2F4,SRRM2-AS1
E2F4,NR1H2
E2F4,SDHAF2
E2F4,CD2BP2
E2F4,NFS1
E2F4,GGA1
E2F4,AP1S2
E2F4,GNAI3
E2F4,TIMM10B
E2F4,SUPT4H1
E2F4,IMPACT
E2F4,PVT1
E2F4,GNPNAT1
E2F4,TP73
E2F4,PSMC2
E2F4,ANP32A
E2F4,THAP11
E2F4,COPE
E2F4,SCAF4
E2F4,CKB
E2F4,EEF2K
E2F4,HIPK3
E2F4,STOML2
E2F4,EYA3
E2F4,BROX
E2F4,ZSCAN16-AS1
E2F4,COA5
E2F4,CDK7
E2F4,ZBTB7A
E2F4,BCL2L1
E2F4,RCHY1
E2F4,IDI1
E2F4,SECISBP2
E2F4,TSHZ2
E2F4,MYO1F
E2F4,CLK2
E2F4,PPP3R1
E2F4,WASF1
E2F4,G3BP2
E2F4,TUSC2
E2F4,CEP131
E2F4,ZNF611
E2F4,TRAPPC3
E2F4,LAMTOR1
E2F4,TPR
E2F4,MRPL44
E2F4,KHNYN
E2F4,CCDC85B
E2F4,RABL2B
E2F4,USP49
E2F4,RRP12
E2F4,ITPK1
E2F4,TMEM109
E2F4,ZNF76
E2F4,ZDHHC24
E2F4,SMARCC2
E2F4,TCF25
E2F4,MTA3
E2F4,WDR83
E2F4,VPS26A
E2F4,UQCC2
E2F4,SNRPA
E2F4,CNIH1
E2F4,GTF2IRD2B
E2F4,CASP3
E2F4,GRB2
E2F4,ITFG1
E2F4,MTBP
E2F4,SLC6A16
E2F4,PER2
E2F4,PDLIM2
E2F4,ZNF496
E2F4,C5orf30
E2F4,ITGB1BP1
E2F4,DGUOK
E2F4,NSA2
E2F4,STIP1
E2F4,EIF3B
E2F4,MRPL28
E2F4,SNX3
E2F4,ERI3
E2F4,SCNM1
E2F4,ADAM15
E2F4,NUP37
E2F4,ZDHHC3
E2F4,TXNRD1
E2F4,TBL1X
E2F4,THRAP3
E2F4,DNAJB2
E2F4,TCP1
E2F4,RBM25
E2F4,OSTC
E2F4,NDUFS8
E2F4,ASNA1
E2F4,ING5
E2F4,NDUFB6
E2F4,TMEM219
E2F4,ELAC1
E2F4,ELAVL1
E2F4,NUDCD2
E2F4,NDUFB4
E2F4,NTPCR
E2F4,TAF12
E2F4,EMP3
E2F4,SYF2
E2F4,MAD2L1BP
E2F4,LIMK2
E2F4,CRADD
E2F4,MCTS1
E2F4,HCST
E2F4,ZNF180
E2F4,SUPT16H
E2F4,TBRG1
E2F4,TRMT112
E2F4,FIBP
E2F4,NOSIP
E2F4,THAP5
E2F4,PAK2
E2F4,AIFM1
E2F4,NCLN
E2F4,RIOK2
E2F4,TTC37
E2F4,ATG4B
E2F4,MDH2
E2F4,CHD2
E2F4,ZSWIM6
E2F4,CUL4A
E2F4,NR4A2
E2F4,CCDC84
E2F4,CIRBP
E2F4,N4BP3
E2F4,CREB5
